,sbj_ID,Age,Sex,L1,AoAL1,ProfL1,L2,AoAL2,ProfL2,L3,AoAL3,ProfL3,L4,AoAL4,ProfL4,otherLs,set,trialn,character1,character2,response,rt
0,101,,,,,,,,,,,,,,,,10.0,6.0,t,g,26,2325.0
0,101,,,,,,,,,,,,,,,,10.0,7.0,a,d,64,2317.0
0,101,,,,,,,,,,,,,,,,10.0,8.0,t,l,66,2468.0
0,101,,,,,,,,,,,,,,,,10.0,9.0,Z,B,75,4065.0
0,101,,,,,,,,,,,,,,,,10.0,10.0,t,k,90,3039.0
0,101,,,,,,,,,,,,,,,,10.0,11.0,i,d,72,2469.0
0,101,,,,,,,,,,,,,,,,10.0,12.0,c,K,34,3430.0
0,101,,,,,,,,,,,,,,,,10.0,13.0,a,S,35,5809.0
0,101,,,,,,,,,,,,,,,,10.0,14.0,i,E,78,2453.0
0,101,,,,,,,,,,,,,,,,10.0,15.0,t,c,85,2545.0
0,101,,,,,,,,,,,,,,,,10.0,16.0,l,v,73,2423.0
0,101,,,,,,,,,,,,,,,,10.0,17.0,o,k,30,2310.0
0,101,,,,,,,,,,,,,,,,10.0,18.0,r,l,27,2495.0
0,101,,,,,,,,,,,,,,,,10.0,19.0,y,T,30,2639.0
0,101,,,,,,,,,,,,,,,,10.0,20.0,b,l,69,2914.0
0,101,,,,,,,,,,,,,,,,10.0,21.0,o,b,73,2297.0
0,101,,,,,,,,,,,,,,,,10.0,22.0,o,M,85,2660.0
0,101,,,,,,,,,,,,,,,,10.0,23.0,h,m,68,2649.0
0,101,,,,,,,,,,,,,,,,10.0,24.0,k,k,100,3228.0
0,101,,,,,,,,,,,,,,,,10.0,25.0,k,o,61,2360.0
0,101,,,,,,,,,,,,,,,,10.0,26.0,a,T,29,2659.0
0,101,,,,,,,,,,,,,,,,10.0,27.0,h,G,29,2224.0
0,101,,,,,,,,,,,,,,,,10.0,28.0,k,T,70,2702.0
0,101,,,,,,,,,,,,,,,,10.0,29.0,b,v,36,3182.0
0,101,,,,,,,,,,,,,,,,10.0,30.0,m,I,29,2525.0
0,101,,,,,,,,,,,,,,,,10.0,31.0,l,G,74,2386.0
0,101,,,,,,,,,,,,,,,,10.0,32.0,m,E,66,3211.0
0,101,,,,,,,,,,,,,,,,10.0,33.0,V,g,80,3110.0
0,101,,,,,,,,,,,,,,,,10.0,34.0,k,K,62,4033.0
0,101,,,,,,,,,,,,,,,,10.0,35.0,k,V,68,3069.0
0,101,,,,,,,,,,,,,,,,10.0,36.0,V,F,88,4172.0
0,101,,,,,,,,,,,,,,,,10.0,37.0,b,H,37,2531.0
0,101,,,,,,,,,,,,,,,,10.0,38.0,t,b,28,2371.0
0,101,,,,,,,,,,,,,,,,10.0,39.0,U,k,79,3745.0
0,101,,,,,,,,,,,,,,,,10.0,40.0,u,t,83,2341.0
0,101,,,,,,,,,,,,,,,,10.0,41.0,c,H,32,2500.0
0,101,,,,,,,,,,,,,,,,10.0,42.0,r,k,81,2808.0
0,101,,,,,,,,,,,,,,,,10.0,43.0,k,c,71,2666.0
0,101,,,,,,,,,,,,,,,,10.0,44.0,k,A,31,2484.0
0,101,,,,,,,,,,,,,,,,10.0,45.0,k,R,72,2325.0
0,101,,,,,,,,,,,,,,,,10.0,46.0,y,I,35,3592.0
0,101,,,,,,,,,,,,,,,,10.0,47.0,Z,F,89,4013.0
0,101,,,,,,,,,,,,,,,,10.0,48.0,o,L,29,2619.0
0,101,,,,,,,,,,,,,,,,10.0,49.0,o,A,61,2515.0
0,101,,,,,,,,,,,,,,,,10.0,50.0,i,G,69,2273.0
0,101,,,,,,,,,,,,,,,,10.0,51.0,k,B,40,3216.0
0,101,,,,,,,,,,,,,,,,10.0,52.0,i,g,79,2340.0
0,101,,,,,,,,,,,,,,,,10.0,53.0,v,g,33,2626.0
0,101,,,,,,,,,,,,,,,,10.0,54.0,r,J,73,2971.0
0,101,,,,,,,,,,,,,,,,10.0,55.0,y,A,30,2612.0
0,101,,,,,,,,,,,,,,,,10.0,56.0,r,I,25,2742.0
0,101,,,,,,,,,,,,,,,,10.0,57.0,o,U,77,3221.0
0,101,,,,,,,,,,,,,,,,10.0,58.0,Y,D,67,2896.0
0,101,,,,,,,,,,,,,,,,10.0,59.0,Y,C,86,2618.0
0,101,,,,,,,,,,,,,,,,10.0,60.0,i,T,65,2757.0
0,101,,,,,,,,,,,,,,,,10.0,61.0,t,Q,79,3067.0
0,101,,,,,,,,,,,,,,,,10.0,62.0,r,Y,70,2339.0
0,101,,,,,,,,,,,,,,,,10.0,63.0,g,i,38,2463.0
0,101,,,,,,,,,,,,,,,,10.0,64.0,m,i,31,3136.0
0,101,,,,,,,,,,,,,,,,10.0,65.0,m,N,31,2374.0
0,101,,,,,,,,,,,,,,,,10.0,66.0,l,L,67,2430.0
0,101,,,,,,,,,,,,,,,,10.0,67.0,y,k,67,2405.0
0,101,,,,,,,,,,,,,,,,10.0,68.0,k,L,29,2975.0
0,101,,,,,,,,,,,,,,,,10.0,69.0,Y,S,84,2569.0
0,101,,,,,,,,,,,,,,,,10.0,70.0,b,b,100,3057.0
0,101,,,,,,,,,,,,,,,,10.0,71.0,y,J,28,2733.0
0,101,,,,,,,,,,,,,,,,10.0,72.0,g,v,30,3453.0
0,101,,,,,,,,,,,,,,,,10.0,73.0,a,t,31,3248.0
0,101,,,,,,,,,,,,,,,,10.0,74.0,t,h,25,2487.0
0,101,,,,,,,,,,,,,,,,10.0,75.0,c,k,72,2403.0
0,101,,,,,,,,,,,,,,,,10.0,76.0,i,U,31,2341.0
0,101,,,,,,,,,,,,,,,,10.0,77.0,g,R,65,2758.0
0,101,,,,,,,,,,,,,,,,10.0,78.0,Y,F,68,2669.0
0,101,,,,,,,,,,,,,,,,10.0,79.0,d,m,87,2508.0
0,101,,,,,,,,,,,,,,,,10.0,80.0,g,a,30,3448.0
0,102,,,,,,,,,,,,,,,,1.0,1.0,d,O,73,3222.0
0,102,,,,,,,,,,,,,,,,1.0,2.0,v,S,29,2243.0
0,102,,,,,,,,,,,,,,,,1.0,3.0,y,D,28,2079.0
0,102,,,,,,,,,,,,,,,,1.0,4.0,Y,V,32,2456.0
0,102,,,,,,,,,,,,,,,,1.0,5.0,b,Z,10,5587.0
0,102,,,,,,,,,,,,,,,,1.0,6.0,r,N,74,2684.0
0,102,,,,,,,,,,,,,,,,1.0,7.0,a,F,21,2327.0
0,102,,,,,,,,,,,,,,,,1.0,8.0,g,J,30,2730.0
0,102,,,,,,,,,,,,,,,,1.0,9.0,u,N,65,2741.0
0,102,,,,,,,,,,,,,,,,1.0,10.0,l,R,25,2568.0
0,102,,,,,,,,,,,,,,,,1.0,11.0,l,g,36,2518.0
0,102,,,,,,,,,,,,,,,,1.0,12.0,t,T,72,2014.0
0,102,,,,,,,,,,,,,,,,1.0,13.0,o,a,28,2652.0
0,102,,,,,,,,,,,,,,,,1.0,14.0,l,J,70,4069.0
0,102,,,,,,,,,,,,,,,,1.0,15.0,r,T,72,2210.0
0,102,,,,,,,,,,,,,,,,1.0,16.0,g,l,22,1850.0
0,102,,,,,,,,,,,,,,,,1.0,17.0,o,c,21,3863.0
0,102,,,,,,,,,,,,,,,,1.0,18.0,b,Y,12,3192.0
0,102,,,,,,,,,,,,,,,,1.0,19.0,Y,J,69,2017.0
0,102,,,,,,,,,,,,,,,,1.0,20.0,V,k,32,2045.0
0,102,,,,,,,,,,,,,,,,1.0,21.0,g,B,21,1965.0
0,102,,,,,,,,,,,,,,,,1.0,22.0,g,F,15,1912.0
0,102,,,,,,,,,,,,,,,,1.0,23.0,y,r,6,2999.0
0,102,,,,,,,,,,,,,,,,1.0,24.0,k,E,32,2408.0
0,102,,,,,,,,,,,,,,,,1.0,25.0,c,d,82,3195.0
0,102,,,,,,,,,,,,,,,,1.0,26.0,d,T,0,2754.0
0,102,,,,,,,,,,,,,,,,1.0,27.0,a,O,28,2157.0
0,102,,,,,,,,,,,,,,,,1.0,28.0,t,i,34,4686.0
0,102,,,,,,,,,,,,,,,,1.0,29.0,a,N,27,2984.0
0,102,,,,,,,,,,,,,,,,1.0,30.0,t,Z,63,3446.0
0,102,,,,,,,,,,,,,,,,1.0,31.0,y,h,35,2458.0
0,102,,,,,,,,,,,,,,,,1.0,32.0,d,g,28,2502.0
0,102,,,,,,,,,,,,,,,,1.0,33.0,v,h,69,2902.0
0,102,,,,,,,,,,,,,,,,1.0,34.0,h,u,9,2645.0
0,102,,,,,,,,,,,,,,,,1.0,35.0,c,Y,71,4374.0
0,102,,,,,,,,,,,,,,,,1.0,36.0,U,o,25,3267.0
0,102,,,,,,,,,,,,,,,,1.0,37.0,t,t,100,3097.0
0,102,,,,,,,,,,,,,,,,1.0,38.0,v,k,27,3079.0
0,102,,,,,,,,,,,,,,,,1.0,39.0,Z,m,11,3067.0
0,102,,,,,,,,,,,,,,,,1.0,40.0,V,v,14,4207.0
0,102,,,,,,,,,,,,,,,,1.0,41.0,v,J,89,3017.0
0,102,,,,,,,,,,,,,,,,1.0,42.0,a,a,100,2828.0
0,102,,,,,,,,,,,,,,,,1.0,43.0,h,a,84,2515.0
0,102,,,,,,,,,,,,,,,,1.0,44.0,b,h,13,2741.0
0,102,,,,,,,,,,,,,,,,1.0,45.0,o,H,16,2777.0
0,102,,,,,,,,,,,,,,,,1.0,46.0,y,G,14,2602.0
0,102,,,,,,,,,,,,,,,,1.0,47.0,u,g,15,4041.0
0,102,,,,,,,,,,,,,,,,1.0,48.0,i,H,1,2711.0
0,102,,,,,,,,,,,,,,,,1.0,49.0,r,H,25,2918.0
0,102,,,,,,,,,,,,,,,,1.0,50.0,u,i,28,2635.0
0,102,,,,,,,,,,,,,,,,1.0,51.0,U,U,100,3077.0
0,102,,,,,,,,,,,,,,,,1.0,52.0,l,A,22,2921.0
0,102,,,,,,,,,,,,,,,,1.0,53.0,i,P,26,4525.0
0,102,,,,,,,,,,,,,,,,1.0,54.0,k,Z,28,3022.0
0,102,,,,,,,,,,,,,,,,1.0,55.0,a,A,16,3837.0
0,102,,,,,,,,,,,,,,,,1.0,56.0,c,c,100,3716.0
0,102,,,,,,,,,,,,,,,,1.0,57.0,g,h,20,3298.0
0,102,,,,,,,,,,,,,,,,1.0,58.0,m,g,15,2716.0
0,102,,,,,,,,,,,,,,,,1.0,59.0,l,S,22,3791.0
0,102,,,,,,,,,,,,,,,,1.0,60.0,h,y,20,2688.0
0,102,,,,,,,,,,,,,,,,1.0,61.0,t,U,20,2683.0
0,102,,,,,,,,,,,,,,,,1.0,62.0,k,i,77,3193.0
0,102,,,,,,,,,,,,,,,,1.0,63.0,d,E,18,3482.0
0,102,,,,,,,,,,,,,,,,1.0,64.0,U,V,25,2499.0
0,102,,,,,,,,,,,,,,,,1.0,65.0,y,d,88,2866.0
0,102,,,,,,,,,,,,,,,,1.0,66.0,b,T,18,2439.0
0,102,,,,,,,,,,,,,,,,1.0,67.0,V,L,27,2724.0
0,102,,,,,,,,,,,,,,,,1.0,68.0,Z,V,72,3136.0
0,102,,,,,,,,,,,,,,,,1.0,69.0,Z,R,67,3009.0
0,102,,,,,,,,,,,,,,,,1.0,70.0,U,I,25,3203.0
0,102,,,,,,,,,,,,,,,,1.0,71.0,k,J,22,2555.0
0,102,,,,,,,,,,,,,,,,1.0,72.0,h,F,31,4075.0
0,102,,,,,,,,,,,,,,,,1.0,73.0,a,J,25,2628.0
0,102,,,,,,,,,,,,,,,,1.0,74.0,k,Y,33,2646.0
0,102,,,,,,,,,,,,,,,,1.0,75.0,i,C,27,2731.0
0,102,,,,,,,,,,,,,,,,1.0,76.0,i,F,37,2746.0
0,102,,,,,,,,,,,,,,,,1.0,77.0,U,b,20,6156.0
0,102,,,,,,,,,,,,,,,,1.0,78.0,r,d,20,3412.0
0,102,,,,,,,,,,,,,,,,1.0,79.0,y,S,25,3224.0
0,102,,,,,,,,,,,,,,,,1.0,80.0,a,o,21,2721.0
0,102,,,,,,,,,,,,,,,,2.0,1.0,U,Q,70,3772.0
0,102,,,,,,,,,,,,,,,,2.0,2.0,u,Y,30,4173.0
0,102,,,,,,,,,,,,,,,,2.0,3.0,h,r,27,2465.0
0,102,,,,,,,,,,,,,,,,2.0,4.0,Y,d,91,2114.0
0,102,,,,,,,,,,,,,,,,2.0,5.0,l,H,25,2277.0
0,102,,,,,,,,,,,,,,,,2.0,6.0,Z,L,31,2463.0
0,102,,,,,,,,,,,,,,,,2.0,7.0,m,l,81,2824.0
0,102,,,,,,,,,,,,,,,,2.0,8.0,u,B,27,3069.0
0,102,,,,,,,,,,,,,,,,2.0,9.0,l,t,19,2418.0
0,102,,,,,,,,,,,,,,,,2.0,10.0,y,l,72,2681.0
0,102,,,,,,,,,,,,,,,,2.0,11.0,Y,Q,64,2667.0
0,102,,,,,,,,,,,,,,,,2.0,12.0,c,F,33,2530.0
0,102,,,,,,,,,,,,,,,,2.0,13.0,Y,E,21,2951.0
0,102,,,,,,,,,,,,,,,,2.0,14.0,h,O,28,2776.0
0,102,,,,,,,,,,,,,,,,2.0,15.0,g,P,35,3333.0
0,102,,,,,,,,,,,,,,,,2.0,16.0,y,N,16,3012.0
0,102,,,,,,,,,,,,,,,,2.0,17.0,h,C,27,2435.0
0,102,,,,,,,,,,,,,,,,2.0,18.0,g,O,30,2543.0
0,102,,,,,,,,,,,,,,,,2.0,19.0,i,Z,61,2702.0
0,102,,,,,,,,,,,,,,,,2.0,20.0,Z,c,37,2858.0
0,102,,,,,,,,,,,,,,,,2.0,21.0,g,k,31,3519.0
0,102,,,,,,,,,,,,,,,,2.0,22.0,U,g,71,2791.0
0,102,,,,,,,,,,,,,,,,2.0,23.0,V,S,29,2596.0
0,102,,,,,,,,,,,,,,,,2.0,24.0,c,I,67,3423.0
0,102,,,,,,,,,,,,,,,,2.0,25.0,u,b,28,2728.0
0,102,,,,,,,,,,,,,,,,2.0,26.0,c,T,36,4264.0
0,102,,,,,,,,,,,,,,,,2.0,27.0,l,D,23,2630.0
0,102,,,,,,,,,,,,,,,,2.0,28.0,Y,a,38,2941.0
0,102,,,,,,,,,,,,,,,,2.0,29.0,h,I,79,2684.0
0,102,,,,,,,,,,,,,,,,2.0,30.0,g,G,70,3148.0
0,102,,,,,,,,,,,,,,,,2.0,31.0,d,t,65,2977.0
0,102,,,,,,,,,,,,,,,,2.0,32.0,b,g,38,3662.0
0,102,,,,,,,,,,,,,,,,2.0,33.0,Y,N,91,2656.0
0,102,,,,,,,,,,,,,,,,2.0,34.0,l,d,70,2372.0
0,102,,,,,,,,,,,,,,,,2.0,35.0,m,J,18,2996.0
0,102,,,,,,,,,,,,,,,,2.0,36.0,u,v,63,2983.0
0,102,,,,,,,,,,,,,,,,2.0,37.0,k,P,37,2854.0
0,102,,,,,,,,,,,,,,,,2.0,38.0,r,P,23,2774.0
0,102,,,,,,,,,,,,,,,,2.0,39.0,a,R,35,2341.0
0,102,,,,,,,,,,,,,,,,2.0,40.0,U,J,73,3221.0
0,102,,,,,,,,,,,,,,,,2.0,41.0,Y,I,29,2372.0
0,102,,,,,,,,,,,,,,,,2.0,42.0,c,a,69,3616.0
0,102,,,,,,,,,,,,,,,,2.0,43.0,c,i,27,2357.0
0,102,,,,,,,,,,,,,,,,2.0,44.0,a,k,69,2550.0
